fusH,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
35.3,2.1782407407407405,1.2595195578231295,2.1782407407407405,1.2595195578231295,0.5794896680157823,230.31,216.19799999999995,230.109550448,86,0,-0.018361023777465544,-0.06222539489359168,0.06222539489359168,0.018361023777465544,0.2777777777777778,0.5555555555555556,0.8888888888888888,14.030308806914094,10.004629153921536,1.9834976448882362,-2.0424279130348677,2.238015110871685,-1.7907630649244726,5.696929312670881,1.589098234214693,1.951466168669556,548.7160655475084,12.208896013370174,10.082903768654765,10.082903768654765,8.932652990377571,6.142734410091837,6.142734410091837,4.309401076758504,4.309401076758504,3.099144982823697,3.099144982823697,2.1163339315325027,2.1163339315325027,-2.339999999999999,-666,10.791412652993694,4.8865898481517185,2.1842195484317144,107.54559153162505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.92913895846256,22.253805966787983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.92913895846256,0.0,22.253805966787983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.92913895846256,0.0,22.253805966787983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.253805966787983,0.0,12.13273413692322,72.79640482153933,0.0,0.0,0.0,0.0,0.0,5.041468148987992,0.0,29.625198517678676,0.0,0.0,0.0,0.0,18,0,0,0,0,0,3,0,3,0,0,0,2,0,0,0,3,5.0206000000000035,77.31400000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.76,3.125,-0.25,3.125,0.25,0.5981688567156235,331.62699999999995,331.62699999999995,327.6733484,32,0,0.1885328624252558,-0.04713321560631395,0.1885328624252558,0.04713321560631395,0.8,0.8,0.8,79.96586260153978,11.952137398460291,2.0755803104779273,-1.9311806636589852,2.389978933774015,-1.7464789337740152,9.519253210774611,2.1417467892253867,3.0237157840738176,19.11941547876375,4.5,2.011857892036909,8.355844048495726,2.0,0.7559289460184544,3.9279220242478625,0.42857142857142844,11.57142857142857,0.0,0.0,0.0,0.0,1.92,-666,6.92,2.28455463728191,24.676944444444445,64.20944145039498,0.0,0.0,1.0520625659384535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.719775591797394,0.0,0.0,0.0,63.719775591797394,0.0,0.0,0.0,1.0520625659384535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.719775591797394,1.0520625659384535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0520625659384535,0.0,0.0,0.0,0.0,0.0,63.719775591797394,0.0,-0.25,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3.1773000000000002,38.439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.17,5.114197530864197,-0.6728395061728396,5.114197530864197,0.6728395061728392,0.5273116875747288,167.85,165.834,165.891060784,38,0,0.13734361253139798,-0.10236499019348498,0.13734361253139798,0.10236499019348498,0.6666666666666666,0.8333333333333334,0.8333333333333334,35.544932634728475,10.929604932572383,2.0637753940987036,-1.9459299813738693,2.160253366449709,-1.9590152142554618,6.563502330506942,1.2931681065158704,2.9934972434784735,26.52932501298081,5.1547005383792515,2.6665584304161607,5.690274214489978,2.6427344100918364,1.206204894277303,2.9519480161652423,0.6689098504474342,2.99647286995309,0.19047619047619047,1.7142857142857146,0.0,0.0,1.16,-666,7.16,3.199293405324428,3.3537984496124036,56.31725804975285,0.0,9.67253938050011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.40375956093006,0.0,0.0,0.0,0.0,0.0,46.40375956093006,0.0,0.0,0.0,9.67253938050011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.40375956093006,9.67253938050011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.67253938050011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.40375956093006,0.0,20.456790123456788,-1.3456790123456788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,2.5938,30.988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.88,4.993827160493827,-0.09876543209876498,4.993827160493827,0.09876543209876476,0.51797640201532,165.834,165.834,163.87541072,36,0,0.13644179327201345,-0.06822089663600672,0.13644179327201345,0.06822089663600672,0.6666666666666666,0.8333333333333334,0.8333333333333334,35.54379590352165,11.221517558122917,1.8759279385243854,-1.7548169939500295,2.1955219623417714,-1.4747103791520777,6.672996403618487,2.2515218500958953,3.675948764555208,55.617270614347476,5.1547005383792515,2.511857892036909,5.535573676110727,2.6427344100918364,1.0059289460184544,2.5177868380553634,0.5208216158663701,2.4196077047419675,0.14285714285714282,1.2857142857142858,0.0,0.0,0.8999999999999999,-666,6.900000000000001,2.975404326822096,3.104081632653062,55.6276550175686,0.0,8.982936348315855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.40375956093006,0.0,0.0,0.0,0.0,46.40375956093006,0.0,0.0,0.0,0.0,0.0,8.982936348315855,0.0,0.0,0.0,0.0,0.0,46.40375956093006,0.0,0.0,0.0,0.0,8.982936348315855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.982936348315855,0.0,0.0,0.0,0.0,0.0,0.0,46.40375956093006,-0.19753086419752974,19.975308641975307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3.0682,30.438000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.56,4.826388888888888,-1.6111111111111107,4.826388888888888,1.6111111111111107,0.4697955363527546,153.823,153.823,151.87541072,32,0,0.26568521128753525,-0.06642130282188381,0.26568521128753525,0.06642130282188381,0.8,0.8,0.8,35.625388254184024,11.841611745815966,2.1078899801062283,-1.905626071640576,2.2934369197045754,-1.8060369197045758,6.831492563030869,1.7555074369691295,3.0237157840738176,19.11941547876375,4.5,2.011857892036909,5.035573676110727,2.0,0.7559289460184544,2.2677868380553634,0.42857142857142844,3.857142857142857,0.0,0.0,0.0,0.0,1.16,-666,6.16,1.7418482569208207,38.291985731272305,49.952315935356246,0.0,0.0,0.0,0.0,3.2517177575741014,0.0,0.0,0.0,0.0,0.0,46.40375956093006,0.0,0.0,0.0,0.0,46.40375956093006,0.0,0.0,0.0,3.2517177575741014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.40375956093006,3.2517177575741014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2517177575741014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.40375956093006,-1.6111111111111107,19.305555555555554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2.5529,26.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.4,2.3011936462399447,1.374054820415879,2.3011936462399447,1.374054820415879,0.1826494365002578,338.6640000000001,288.264,338.3912516,146,0,-0.0533059727891157,-0.06538238322279266,0.06538238322279266,0.0533059727891157,0.20833333333333334,0.3333333333333333,0.4583333333333333,14.012824699563081,10.02775482677367,1.9484254993887493,-2.0366166954457743,2.145924699563078,-1.8391451732263258,4.504824699563076,0.5197548267736718,2.930960289426317,174.21499122004107,17.55634918610405,17.55634918610405,17.55634918610405,11.914213562373096,11.914213562373094,11.914213562373094,8.071067811865476,8.071067811865476,5.457106781186547,5.457106781186547,3.6819805153394634,3.6819805153394634,0.0,-666,24.0,23.0,22.0,155.1329196589516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.10555010375353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.10555010375353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.10555010375353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.25807570437226,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.39761270752012,4.602387292479889,0.0,1.0,24,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,9.608399999999998,112.92200000000011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
45.07,2.285446899092108,1.3720414201183433,2.285446899092108,1.3720414201183433,0.3731035838174365,198.39399999999995,168.15399999999997,198.23475095999999,86,0,-0.05330597279437904,-0.06538238322279266,0.06538238322279266,0.05330597279437904,0.35714285714285715,0.5714285714285714,0.7857142857142857,13.976458977696502,10.055661093733848,1.911842359757533,-2.008938940565231,2.1095589776965054,-1.8112389062661431,4.468458977696503,0.5476610937338564,2.7847655305545773,74.03910001730775,10.485281374238573,10.485281374238573,10.485281374238573,6.914213562373096,6.914213562373094,6.914213562373094,4.535533905932736,4.535533905932736,2.957106781186547,2.957106781186547,1.914213562373094,1.914213562373094,0.0,-666,14.0,13.0,12.0,91.48349851498547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.89733387449338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.89733387449338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.89733387449338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.04985947511214,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.429106201815785,4.570893798184216,0.0,1.0,14,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,5.707400000000006,66.75200000000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
45.1,10.25964378116965,-0.6565517139080728,10.25964378116965,0.3442636423405654,0.48835050387044815,228.37599999999995,200.15199999999996,228.208930136,96,0,0.30283955653218375,-0.481230389785217,0.481230389785217,0.30283955653218375,0.75,1.125,1.5,16.365127478479607,10.053798917054358,1.960598042404496,-2.0112185061810566,2.111725393470949,-1.929394030827276,5.660153252387824,-0.13665229556006656,2.904707557588277,154.8143311431168,12.0626316434282,10.840743260202395,10.840743260202395,7.770055610029663,6.988391114761732,6.988391114761732,4.679272449156088,4.679272449156088,2.994195557380866,2.994195557380866,1.9404392875260068,1.9404392875260068,-0.53,-666,15.47,12.539108500345543,13.47,100.43925436722527,5.106527394840706,0.0,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,71.13195342895074,6.4208216229260096,6.4208216229260096,0.0,9.901064578912528,5.969305287951849,0.0,0.0,0.0,83.97359667480276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.075832682792555,4.794537184071822,0.0,83.97359667480276,0.0,0.0,0.0,0.0,37.3,5.969305287951849,4.794537184071822,0.0,0.0,6.4208216229260096,12.841643245852019,57.787394606334104,0.0,0.0,6.923737199690624,5.106527394840706,0.0,0.0,10.25964378116965,8.456981275502441,0.0,-0.6565517139080728,0.0,14.35944574453843,2.247147579364217,0.0,0.9285714285714286,16,1,2,0,0,0,0,0,0,1,1,2,12,0,0,0,0,4.772100000000004,68.71380000000006,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
25.1,8.60975905328022,0.37244897959183665,8.60975905328022,0.37244897959183665,0.4676414309457237,214.39299999999994,184.15299999999996,214.22966558000002,92,0,0.043052407228889096,-0.39637656934228244,0.39637656934228244,0.043052407228889096,0.5333333333333333,0.8666666666666667,1.2,16.249928982115453,10.054525829229869,1.919656717215767,-2.0132345629154127,2.1102704115155624,-1.8420701812880471,4.474668811763138,0.2819873327849143,2.8079257388805243,89.51182269698973,11.192388155425121,10.63960175092508,10.63960175092508,7.414213562373096,7.023334547203385,7.023334547203385,4.612694094275989,4.612694094275989,3.0116672736016925,3.0116672736016925,1.9527936565447201,1.9527936565447201,-0.04,-666,14.960000000000003,13.959999999999999,13.960000000000003,96.2777322671815,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.55277505187675,6.4208216229260096,6.606881964512918,0.0,5.106527394840706,0.0,0.0,0.0,0.0,83.97359667480276,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.713409359353623,0.0,0.0,83.97359667480276,0.0,0.0,0.0,0.0,20.23,0.0,0.0,0.0,0.0,6.606881964512918,6.4208216229260096,70.62903785218613,0.0,0.0,6.923737199690624,5.106527394840706,0.0,0.0,0.0,8.60975905328022,0.0,0.0,0.0,16.24757182540545,2.64266912131433,0.0,1.0,15,1,1,0,0,0,0,0,0,1,1,1,12,0,0,0,0,4.679800000000005,68.16380000000005,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
6.36,11.994074074074074,-1.6514814814814816,11.994074074074074,0.2762037037037035,0.3019884488134718,150.074,148.058,150.009262944,54,0,0.1940946769032184,-0.20678312510967276,0.20678312510967276,0.1940946769032184,0.8,1.2,1.6,19.169414506462132,10.300877065520579,2.0873905825227155,-1.9248241153217902,2.1101740136274674,-1.9051903167632476,5.096042194732324,0.43413638281175265,3.310532874722407,232.91988337222986,7.723614639131599,4.666558430416161,4.666558430416161,4.6090609052806215,2.4106294843977065,2.4106294843977065,1.6834171893375045,1.6834171893375045,0.9485883262963465,0.9485883262963465,0.5245893946264945,0.5245893946264945,-1.06,-666,7.051856823266219,2.283867427599502,1.0970619828712438,54.09354473120191,0.0,5.817220841045895,17.451662523137685,0.0,0.0,0.0,0.0,17.56166019069928,0.0,0.0,0.0,0.0,12.13273413692322,0.0,17.56166019069928,0.0,0.0,0.0,0.0,0.0,0.0,35.4016175011068,0.0,0.0,0.0,17.56166019069928,0.0,0.0,0.0,0.0,23.26888336418358,0.0,12.13273413692322,0.0,0.0,0.0,0.0,23.26888336418358,17.56166019069928,0.0,12.13273413692322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.92648148148148,0.0,0.0,0.0,0.0,-5.812222222222223,0.5524074074074072,0.0,0.0,0.0,0.0,10,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,1,2.2430000000000003,26.274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.05,11.97787037037037,-1.3899074074074076,11.97787037037037,0.15740740740740744,0.392663993043421,150.07399999999998,148.058,150.009262944,54,0,0.16145724558571858,-0.20365146975354043,0.20365146975354043,0.16145724558571858,0.6,0.8,1.0,19.16477131165341,10.3013162245436,2.0735436435617642,-1.9225574643528056,2.10532668573154,-1.8955977867685954,5.095235428871103,0.4536381709985335,3.2824629074535228,205.9198833722299,7.723614639131599,4.66655843041616,4.66655843041616,4.6090609052806215,2.410629484397706,2.410629484397706,1.6804256572656509,1.6804256572656509,0.9632061531620361,0.9632061531620361,0.49829264549347857,0.49829264549347857,-1.06,-666,7.051856823266219,2.283867427599502,1.0970619828712438,54.09354473120191,0.0,0.0,23.26888336418358,0.0,0.0,0.0,0.0,17.56166019069928,0.0,0.0,0.0,0.0,12.13273413692322,0.0,17.56166019069928,0.0,0.0,0.0,0.0,0.0,0.0,35.4016175011068,0.0,0.0,0.0,17.56166019069928,0.0,0.0,0.0,0.0,23.26888336418358,0.0,12.13273413692322,0.0,0.0,0.0,0.0,23.26888336418358,17.56166019069928,0.0,12.13273413692322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.91148148148148,0.0,0.0,0.0,0.0,-5.55962962962963,0.3148148148148149,0.0,0.0,0.0,0.0,10,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,1,2.2430000000000003,26.274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.72,10.287037037037038,-2.9074074074074074,10.287037037037038,2.9074074074074066,0.4081112544268904,100.01400000000001,100.01400000000001,99.99361288,36,0,0.33445026040008086,-0.16722513020004043,0.33445026040008086,0.16722513020004043,0.6666666666666666,0.8333333333333334,0.8333333333333334,19.30523021811977,11.052645371342022,1.9773276018811887,-1.6869329886781659,2.075247888499688,-1.5603286407164807,4.768084780181797,0.307943791018907,3.675948764555208,55.617270614347476,5.1547005383792515,2.511857892036909,2.511857892036909,2.6427344100918364,1.0059289460184544,1.0059289460184544,0.5208216158663701,0.5208216158663701,0.14285714285714282,0.14285714285714282,0.0,0.0,-0.54,-666,5.46,1.7910255068496828,1.7490173410404624,31.076731721746842,0.0,0.0,0.0,0.0,0.0,12.161286457534128,0.0,0.0,17.56166019069928,0.0,0.0,0.0,0.0,0.0,17.56166019069928,0.0,0.0,0.0,0.0,0.0,0.0,12.161286457534128,0.0,0.0,0.0,17.56166019069928,0.0,0.0,0.0,0.0,0.0,0.0,12.161286457534128,0.0,0.0,0.0,0.0,12.161286457534128,17.56166019069928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.14814814814815,0.0,0.0,0.0,0.0,0.0,0.0,-5.814814814814814,0.0,0.0,0.0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1.991,11.458000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.704,9.6875,-5.5,9.6875,5.5,0.3931671530217094,88.00300000000001,88.00300000000001,87.99361288,32,0,0.5594364844715236,-0.1398591211178809,0.5594364844715236,0.1398591211178809,0.8,0.8,0.8,19.532788422552144,11.479211577447852,2.241364269577622,-1.818786906223978,2.133572220796798,-1.9154722207967991,4.078799805357299,-0.2367998053572988,3.0237157840738176,19.11941547876375,4.5,2.011857892036909,2.011857892036909,2.0,0.7559289460184544,0.7559289460184544,0.42857142857142844,0.42857142857142844,0.0,0.0,0.0,0.0,-0.28,-666,4.72,0.8411795197809182,140.37306122448973,25.401392639534482,0.0,0.0,0.0,0.0,0.0,6.430067866792373,0.0,0.0,0.0,17.56166019069928,0.0,0.0,0.0,0.0,17.56166019069928,0.0,0.0,0.0,0.0,6.430067866792373,0.0,0.0,0.0,0.0,0.0,17.56166019069928,0.0,0.0,6.430067866792373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.430067866792373,17.56166019069928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.75,0.0,0.0,0.0,0.0,0.0,0.0,-5.5,0.0,0.0,1.0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1.4756999999999998,7.163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.54,4.944444444444445,1.0,4.944444444444445,1.0,0.410937601049349,72.107,64.043,72.057514876,30,0,0.046638169849841704,-0.3814493819627182,0.3814493819627182,0.046638169849841704,1.0,1.6,1.8,16.478080853478218,10.39358404523885,1.9427470876857735,-1.764025781856996,1.9782597734636078,-1.743026702609948,4.431751901071205,0.19783349261359057,2.083333333333333,15.219280948873621,3.5355339059327378,3.236675415210053,3.236675415210053,2.5,2.0773502691896253,2.0773502691896253,1.319479216882342,1.319479216882342,0.8273502691896256,0.8273502691896256,0.5103103630798287,0.5103103630798287,-0.04,-666,3.1616129032258065,1.4103121748178982,0.6183636836628511,31.941791446997026,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.841643245852019,13.213763929025836,0.0,4.736862953800049,0.0,0.0,0.0,0.0,12.841643245852019,13.213763929025836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.213763929025836,4.736862953800049,0.0,12.841643245852019,0.0,0.0,0.0,0.0,9.23,0.0,0.0,0.0,0.0,0.0,13.213763929025836,12.841643245852019,0.0,0.0,0.0,4.736862953800049,4.944444444444445,0.0,0.0,0.0,0.0,0.0,0.0,2.5555555555555554,2.0,0.0,1.0,5,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0.7968,20.052999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
